PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
TX,19100,"Dallas-Fort Worth-Arlington, TX",29-2051,Dietetic Technicians,detailed,450,24.7,0.138,0.66,13.06,27160,4.1,8.93,10.16,11.71,15.4,18.79,18580,21130,24360,32040,39090,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",29-2052,Pharmacy Technicians,detailed,8470,5.9,2.564,0.93,15.87,33000,1.5,10.96,12.89,15.62,18.42,21.62,22800,26810,32490,38320,44960,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",29-2053,Psychiatric Technicians,detailed,820,18.1,0.248,0.59,16.07,33430,5.3,10.52,12.25,14.32,17.82,25.27,21880,25490,29780,37050,52550,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",29-2054,Respiratory Therapy Technicians,detailed,280,16.5,0.086,1.18,25.85,53760,2.5,16.97,21.42,25.94,29.71,35.83,35290,44540,53960,61790,74520,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",29-2055,Surgical Technologists,detailed,2900,13.1,0.877,1.21,22.23,46230,1,15.92,18.96,22.04,25.74,29.09,33120,39430,45840,53530,60500,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",29-2056,Veterinary Technologists and Technicians,detailed,2710,11,0.82,1.18,15.56,32360,4.2,11.29,12.96,15,18.16,21.39,23480,26950,31200,37770,44500,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",29-2057,Ophthalmic Medical Technicians,detailed,860,30,0.26,0.92,16.51,34330,4.7,11.24,13.44,16.44,19.46,22.57,23380,27950,34190,40480,46950,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",29-2061,Licensed Practical and Licensed Vocational Nurses,detailed,15300,5.2,4.632,0.92,22.78,47380,1.2,16.42,19.37,22.18,26.1,29.99,34160,40280,46130,54290,62390,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",29-2071,Medical Records and Health Information Technicians,detailed,4000,6.1,1.212,0.88,21.54,44800,2.7,12.4,14.84,19.18,26.71,33.44,25790,30860,39900,55550,69550,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",29-2081,"Opticians, Dispensing",detailed,2010,14.9,0.61,1.14,14.59,30340,3.3,9.47,11.06,14.7,17.76,20.74,19700,23000,30570,36930,43150,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",29-2091,Orthotists and Prosthetists,detailed,100,38.6,0.031,0.61,31.77,66080,5.7,13.81,24.06,32.3,41.51,46.13,28720,50040,67180,86330,95940,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",29-2092,Hearing Aid Specialists,detailed,**,**,**,**,29.93,62250,5.3,16.72,28.89,32.38,35.06,36.67,34780,60090,67360,72930,76270,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",29-2099,"Health Technologists and Technicians, All Other",detailed,1860,16.9,0.564,0.75,20.03,41670,4,12.17,13.89,17.89,24.46,31.18,25300,28890,37200,50870,64850,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",29-9011,Occupational Health and Safety Specialists,detailed,1690,6.4,0.512,1.01,35.13,73060,1.5,21.92,27.06,33.72,41.37,49.29,45590,56290,70130,86050,102530,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",29-9012,Occupational Health and Safety Technicians,detailed,610,9.7,0.185,1.59,24.05,50030,2.1,16.32,18.93,22.54,27.08,32.4,33930,39380,46880,56330,67380,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",29-9091,Athletic Trainers,detailed,560,11.4,0.168,0.99,*,55580,3.5,*,*,*,*,*,36530,44140,54480,65130,76070,True,
TX,19100,"Dallas-Fort Worth-Arlington, TX",29-9099,"Healthcare Practitioners and Technical Workers, All Other",detailed,310,11.9,0.094,0.33,30.1,62610,6.9,14.36,17.85,28.61,41.61,48.84,29870,37130,59500,86550,101580,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",31-0000,Healthcare Support Occupations,major,75980,4,23.003,0.8,14.83,30850,2.4,8.75,10.48,13.16,17.12,22.44,18190,21810,27380,35600,46660,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",31-1011,Home Health Aides,detailed,14110,15.5,4.272,0.72,11,22870,4.3,7.83,8.48,9.73,12.66,16.67,16290,17640,20250,26340,34680,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",31-1013,Psychiatric Aides,detailed,2240,10.7,0.68,1.35,12.07,25110,2.6,10.34,10.92,11.31,13.39,14.87,21500,22700,23530,27850,30940,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",31-1014,Nursing Assistants,detailed,19060,5.6,5.77,0.56,12.1,25170,1.8,8.93,10.13,11.55,13.93,16.6,18570,21070,24020,28970,34530,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",31-1015,Orderlies,detailed,910,36.1,0.276,0.72,11.88,24720,1.7,9.68,10.38,11.56,13.35,14.6,20130,21600,24040,27770,30370,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",31-2011,Occupational Therapy Assistants,detailed,1970,45.7,0.597,2.32,33.96,70640,9.4,24.49,27.08,32.43,40.4,46.21,50940,56330,67460,84020,96120,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",31-2012,Occupational Therapy Aides,detailed,220,24,0.065,1.19,13.52,28120,6.5,9.06,10.28,12.38,14.88,20.25,18840,21380,25750,30940,42130,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",31-2021,Physical Therapist Assistants,detailed,1850,24.4,0.559,0.95,37.6,78200,3.9,18.7,28.49,38.65,46.22,56.63,38900,59260,80380,96140,117780,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",31-2022,Physical Therapist Aides,detailed,1580,12.7,0.48,1.31,11.72,24380,2.6,8.33,9.68,11.6,13.56,15.15,17340,20130,24130,28200,31510,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",31-9011,Massage Therapists,detailed,1490,24.3,0.451,0.67,18.39,38250,11.2,8.01,8.85,16.09,23.51,34.37,16660,18410,33460,48910,71490,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",31-9091,Dental Assistants,detailed,7640,7.3,2.313,0.99,17.78,36980,3.3,11.17,14.01,17.66,21.4,23.86,23240,29140,36740,44510,49620,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",31-9092,Medical Assistants,detailed,16780,5.2,5.079,1.16,15.21,31630,1.2,10.73,12.63,14.83,17.54,20.09,22320,26260,30860,36490,41790,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",31-9093,Medical Equipment Preparers,detailed,970,13.5,0.294,0.81,15.93,33130,1.9,10.99,12.73,15.19,18.3,22.17,22850,26490,31600,38060,46100,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",31-9094,Medical Transcriptionists,detailed,1130,46.2,0.342,0.82,20.07,41740,3,9.4,14.99,19.99,24.2,29.19,19560,31190,41590,50340,60720,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",31-9095,Pharmacy Aides,detailed,900,34.9,0.273,0.99,12.55,26110,3.5,8.13,9.14,11.24,15.07,18.95,16910,19020,23380,31350,39410,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",31-9096,Veterinary Assistants and Laboratory Animal Caretakers,detailed,1360,24.3,0.412,0.75,11.39,23690,2.5,8.37,9.73,11.04,13.05,15.04,17420,20230,22960,27140,31290,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",31-9097,Phlebotomists,detailed,2880,11.7,0.871,1.02,15.39,32010,1.9,11.89,12.96,14.67,17.26,18.94,24730,26960,30510,35910,39400,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",31-9099,"Healthcare Support Workers, All Other",detailed,880,13.8,0.267,0.39,19.84,41260,2.4,11.96,15.29,20.1,24.18,27.9,24870,31800,41810,50300,58020,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",33-0000,Protective Service Occupations,major,76180,3,23.065,0.95,20.41,42440,3.9,8.7,10.92,17.24,27.56,36.55,18100,22710,35860,57310,76030,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",33-1011,First-Line Supervisors of Correctional Officers,detailed,270,29.5,0.081,0.26,29.89,62170,4.8,19.79,21.13,27.48,35.71,40.04,41160,43960,57160,74280,83280,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",33-1012,First-Line Supervisors of Police and Detectives,detailed,560,7.7,0.17,0.23,49.32,102580,2.5,27.65,35.27,45.7,63.63,75.19,57520,73360,95070,132350,156380,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",33-1021,First-Line Supervisors of Fire Fighting and Prevention Workers,detailed,420,17.3,0.128,0.3,40.8,84860,2.3,22.67,31.23,38.79,51.54,60.86,47140,64960,80680,107200,126590,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",33-1099,"First-Line Supervisors of Protective Service Workers, All Other",detailed,1440,11.1,0.435,0.86,24.27,50470,4.3,13.18,16.51,23.81,29.31,36.49,27410,34330,49530,60970,75900,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",33-2011,Firefighters,detailed,8110,7.3,2.456,1.06,26.08,54250,3.1,15.81,19.76,25.44,31.86,37.58,32890,41100,52910,66280,78160,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",33-2021,Fire Inspectors and Investigators,detailed,560,19.2,0.17,1.91,29.8,61990,2.8,20.3,23.04,28.45,35.39,42.28,42220,47920,59170,73610,87940,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",33-3011,Bailiffs,detailed,250,6.7,0.077,0.6,22.27,46320,3.7,16.07,19.23,22.03,25.77,29.4,33420,40000,45810,53590,61140,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",33-3012,Correctional Officers and Jailers,detailed,5860,15.5,1.775,0.57,19.67,40910,2.1,15.42,16.47,18.2,21.65,27.47,32070,34260,37850,45040,57140,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",33-3021,Detectives and Criminal Investigators,detailed,1950,5.3,0.591,0.76,39.32,81790,8.8,16.91,24.17,32.34,60.09,65.4,35180,50280,67270,124990,136030,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",33-3031,Fish and Game Wardens,detailed,40,11.8,0.011,0.26,30.51,63470,2.9,21.2,30.68,31.51,34.32,35.91,44090,63820,65530,71380,74690,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",33-3041,Parking Enforcement Workers,detailed,100,16.3,0.03,0.47,15.33,31880,2.8,10.43,12.64,14.67,17.94,21.6,21690,26300,30510,37320,44940,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",33-3051,Police and Sheriff's Patrol Officers,detailed,15780,3.6,4.779,1.01,30.95,64380,1.4,20.73,24.69,30.89,36.36,41.98,43120,51350,64250,75630,87310,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",33-3052,Transit and Railroad Police,detailed,**,**,**,**,30.41,63260,8.2,25.23,26.42,28.39,30.37,40.35,52480,54950,59060,63170,83930,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",33-9011,Animal Control Workers,detailed,390,5.5,0.119,1.24,17.62,36650,1.4,12.58,15.47,17.51,20.26,22.82,26160,32180,36430,42130,47470,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",33-9021,Private Detectives and Investigators,detailed,1300,45.7,0.393,1.78,24.68,51330,13.3,14.27,16.64,21.6,33.25,38.19,29680,34600,44920,69170,79440,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",33-9032,Security Guards,detailed,30300,4.1,9.174,1.15,13.47,28020,3.1,8.28,9.51,11.53,14.52,18.9,17230,19780,23970,30190,39300,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",33-9091,Crossing Guards,detailed,1410,4.1,0.426,0.86,9.77,20320,2.3,7.8,8.42,9.48,10.99,12.55,16220,17520,19710,22850,26110,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",33-9092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",detailed,4570,17.3,1.385,1.35,8.96,18630,1.9,7.61,8.05,8.77,9.77,11.16,15840,16740,18240,20330,23200,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",33-9093,Transportation Security Screeners,detailed,1300,0,0.392,1.29,19.3,40140,2.7,15.86,18.21,18.58,20.41,22.19,32980,37870,38640,42440,46160,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",33-9099,"Protective Service Workers, All Other",detailed,1500,14.1,0.455,0.52,13.8,28700,4.3,7.94,8.66,10.63,17,24.26,16510,18020,22100,35360,50470,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",35-0000,Food Preparation and Serving Related Occupations,major,295510,1,89.471,0.98,10.77,22390,1.2,7.78,8.31,9.19,11.59,16.77,16170,17280,19120,24110,34890,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",35-1011,Chefs and Head Cooks,detailed,2290,15.8,0.694,0.74,22.91,47650,3.4,12.43,14.27,20.15,28.69,37.99,25850,29680,41910,59670,79010,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",35-1012,First-Line Supervisors of Food Preparation and Serving Workers,detailed,21750,4.9,6.585,1.03,17.41,36220,1.9,8.97,11.33,17.11,22.32,27.23,18660,23570,35590,46430,56650,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",35-2011,"Cooks, Fast Food",detailed,15530,10.6,4.701,1.25,9.09,18900,1.2,7.72,8.18,8.95,10.11,11.35,16060,17020,18610,21020,23610,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",35-2012,"Cooks, Institution and Cafeteria",detailed,8320,8.7,2.518,0.86,11.82,24580,1.4,8.21,9.36,11.34,13.8,16.53,17080,19460,23580,28700,34380,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",35-2014,"Cooks, Restaurant",detailed,26630,5.3,8.064,0.97,12.05,25070,2.8,8.4,9.75,11.25,13.63,17.69,17480,20290,23400,28360,36790,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",35-2015,"Cooks, Short Order",detailed,7350,19.1,2.226,1.59,9.81,20410,2,7.92,8.59,9.73,11.09,11.93,16470,17870,20230,23060,24820,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",35-2019,"Cooks, All Other",detailed,90,32.2,0.029,0.26,13.11,27270,8.8,8.13,9.04,11.55,17.27,21.16,16920,18800,24020,35920,44010,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",35-2021,Food Preparation Workers,detailed,15030,10.7,4.551,0.73,10.14,21080,1.6,7.84,8.46,9.56,11.56,13.92,16300,17600,19880,24040,28950,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",35-3011,Bartenders,detailed,9920,6.5,3.004,0.7,12.4,25790,3.8,7.76,8.24,9.04,16.17,22.56,16140,17140,18790,33630,46930,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",35-3021,"Combined Food Preparation and Serving Workers, Including Fast Food",detailed,78250,5,23.693,1.02,9.03,18780,1.1,7.68,8.08,8.75,9.47,11.52,15970,16810,18200,19700,23970,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",35-3022,"Counter Attendants, Cafeteria, Food Concession, and Coffee Shop",detailed,11090,16.1,3.357,0.95,9.07,18860,2,7.69,8.11,8.8,9.64,11.54,16000,16870,18310,20040,24010,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",35-3031,Waiters and Waitresses,detailed,61090,2.6,18.497,1.02,10.92,22720,2.9,7.74,8.2,8.96,12.11,19.12,16100,17050,18640,25190,39770,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",35-3041,"Food Servers, Nonrestaurant",detailed,4520,17.9,1.37,0.73,9.47,19690,2.1,7.68,8.17,8.98,10.62,12,15970,16980,18680,22090,24960,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,detailed,11200,9.7,3.39,1.13,9.85,20480,2.2,7.75,8.26,9.09,11.13,13.75,16130,17170,18910,23160,28600,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",35-9021,Dishwashers,detailed,10770,8.2,3.261,0.89,9.32,19390,1.3,7.78,8.27,9.08,10.42,11.61,16180,17190,18890,21670,24160,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",detailed,10300,6,3.118,1.1,9.75,20280,1.9,7.74,8.24,9.06,10.8,13.56,16110,17140,18850,22470,28210,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",35-9099,"Food Preparation and Serving Related Workers, All Other",detailed,**,**,**,**,9.11,18960,3.8,7.67,8.07,8.74,9.42,11.46,15960,16790,18180,19590,23830,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,89440,2.3,27.081,0.85,11.49,23900,1.1,7.91,8.65,10.19,13.02,16.97,16460,17990,21200,27090,35290,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,detailed,3030,8.1,0.919,0.76,17.02,35400,2.5,10.34,12.4,15.29,19.56,27.17,21520,25800,31790,40680,56520,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",37-1012,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",detailed,2060,10.8,0.622,0.83,26.1,54290,4.5,13.97,17.9,24.97,30.21,36.81,29070,37240,51930,62830,76570,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",detailed,44270,4.3,13.403,0.86,10.28,21380,1.2,7.8,8.37,9.33,11.4,14.28,16220,17410,19400,23710,29710,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",37-2012,Maids and Housekeeping Cleaners,detailed,16560,4.9,5.015,0.75,9.7,20170,1.4,7.77,8.29,9.15,10.94,13.11,16160,17230,19030,22750,27260,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",37-2019,"Building Cleaning Workers, All Other",detailed,**,**,**,**,14.82,30820,3.6,12.48,13.25,14.55,16.52,18.01,25960,27570,30250,34360,37450,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",37-2021,Pest Control Workers,detailed,1430,5.5,0.432,0.85,16.41,34140,3.9,11.85,13.25,15.55,18.65,22.9,24650,27550,32330,38790,47640,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",37-3011,Landscaping and Groundskeeping Workers,detailed,19580,4.1,5.928,0.91,12.55,26110,1.7,8.59,9.91,11.58,14.34,17.71,17880,20620,24090,29820,36830,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",37-3012,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",detailed,310,28,0.094,0.53,15.47,32180,3.6,12.22,13,14.3,17.95,21.77,25410,27030,29740,37350,45270,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",37-3013,Tree Trimmers and Pruners,detailed,1170,43,0.355,1.22,14.33,29810,7,10.34,12.06,14.69,16.84,18.14,21500,25090,30550,35020,37740,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",37-3019,"Grounds Maintenance Workers, All Other",detailed,**,**,**,**,17.19,35750,3.7,12.76,14.53,16.61,18.4,22.04,26530,30230,34560,38260,45850,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",39-0000,Personal Care and Service Occupations,major,86370,3.6,26.151,0.84,11.45,23820,1.6,7.79,8.35,9.27,11.9,18.82,16210,17360,19280,24750,39150,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",39-1021,First-Line Supervisors of Personal Service Workers,detailed,3360,5.9,1.018,0.79,18.89,39290,2.2,9.63,13.23,17.44,22.98,30.05,20030,27510,36280,47800,62500,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",39-2011,Animal Trainers,detailed,340,20.5,0.102,1.2,16.17,33640,20,8.44,9.79,11.46,16.07,18.88,17550,20350,23850,33430,39270,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",39-2021,Nonfarm Animal Caretakers,detailed,4150,10.7,1.256,1,11.13,23150,3.7,7.85,8.49,9.6,12.38,15.98,16330,17650,19960,25760,33250,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",39-3011,Gaming Dealers,detailed,60,48.6,0.02,0.03,20.41,42450,9,10.16,14.17,21.91,25.84,28.47,21130,29480,45580,53750,59220,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",39-3012,Gaming and Sports Book Writers and Runners,detailed,500,34.6,0.151,1.68,13.13,27310,14.4,7.86,8.42,9.35,17.36,25,16360,17510,19440,36110,52000,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",39-3019,"Gaming Service Workers, All Other",detailed,**,**,**,**,8.64,17970,3.1,7.69,8.06,8.69,9.33,10.64,15990,16770,18080,19420,22140,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",39-3021,Motion Picture Projectionists,detailed,230,37.5,0.07,1.71,11.32,23540,9,7.79,8.44,10.19,13.86,16.65,16210,17560,21200,28820,34630,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",39-3031,"Ushers, Lobby Attendants, and Ticket Takers",detailed,2900,18.8,0.878,1.06,9.2,19130,3.8,7.64,8.02,8.64,9.26,11.16,15900,16670,17970,19270,23200,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",39-3091,Amusement and Recreation Attendants,detailed,5380,11.2,1.629,0.82,9.89,20560,2.3,7.7,8.15,8.91,10.52,14.05,16020,16960,18520,21890,29230,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",39-3092,Costume Attendants,detailed,70,41,0.022,0.5,18,37440,6.7,8.3,11.4,16.15,21.24,34.46,17270,23710,33590,44180,71680,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",39-3093,"Locker Room, Coatroom, and Dressing Room Attendants",detailed,330,23.9,0.099,0.78,10.66,22170,2.8,7.92,8.56,9.67,12.24,14.87,16470,17810,20120,25460,30920,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",39-4011,Embalmers,detailed,**,**,**,**,18.45,38380,5,15.61,16.46,17.88,20.07,22.98,32460,34240,37200,41750,47790,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",39-4021,Funeral Attendants,detailed,290,22.1,0.089,0.35,11.26,23420,3.7,8.13,9.27,11.03,13.05,14.43,16900,19280,22930,27130,30010,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",39-4031,"Morticians, Undertakers, and Funeral Directors",detailed,440,17.9,0.133,0.72,24.36,50660,5.1,15.51,18.5,22.18,26.88,30.79,32250,38480,46130,55900,64050,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",39-5011,Barbers,detailed,**,**,**,**,13.73,28560,14.2,7.92,8.64,12.6,17.17,23.02,16470,17980,26200,35720,47880,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",39-5012,"Hairdressers, Hairstylists, and Cosmetologists",detailed,6370,9.9,1.929,0.76,12.47,25930,4.7,7.99,8.81,10.73,14.36,19.35,16610,18320,22310,29870,40240,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",39-5091,"Makeup Artists, Theatrical and Performance",detailed,80,43.1,0.025,1.14,22.89,47610,14.7,8.63,12.67,14.29,38.38,53.45,17960,26340,29720,79830,111190,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",39-5092,Manicurists and Pedicurists,detailed,180,24.4,0.053,0.09,14.13,29390,8.7,8.15,9.25,12.77,17.73,21.96,16940,19240,26550,36890,45680,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",39-5093,Shampooers,detailed,350,40.9,0.105,0.95,9.95,20710,11.2,7.72,8.2,9,12.56,14.02,16060,17060,18730,26120,29160,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",39-5094,Skincare Specialists,detailed,1810,28.3,0.548,1.88,17.79,37010,23.7,8.33,9.93,11.77,18.65,38.58,17320,20650,24470,38780,80240,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",39-6011,Baggage Porters and Bellhops,detailed,770,19.7,0.234,0.69,9.97,20730,3.6,7.73,8.25,9.12,10.8,12.8,16090,17170,18970,22460,26620,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",39-6012,Concierges,detailed,**,**,**,**,11.28,23470,4.6,8.26,9.39,10.66,12.27,14.82,17180,19530,22170,25530,30830,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",39-7011,Tour Guides and Escorts,detailed,570,17.2,0.171,0.66,13.96,29040,7.4,8.26,9.46,11.31,20.24,22.79,17170,19670,23520,42090,47410,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",39-9011,Childcare Workers,detailed,15810,7.6,4.787,1.15,9.92,20630,1.8,7.78,8.33,9.24,11.08,13.34,16180,17320,19220,23050,27740,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",39-9021,Personal Care Aides,detailed,29550,8.5,8.948,0.9,9.07,18870,2.2,7.7,8.09,8.74,9.4,11.32,16020,16820,18170,19550,23550,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",39-9031,Fitness Trainers and Aerobics Instructors,detailed,4350,11,1.318,0.76,22.76,47340,3.5,10.14,15.86,22.38,28.79,35.71,21080,32990,46550,59880,74280,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",39-9032,Recreation Workers,detailed,4230,6.6,1.282,0.53,12.24,25460,2.2,8.03,9.02,10.85,14.05,19.14,16700,18770,22570,29220,39810,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",39-9041,Residential Advisors,detailed,1340,14.6,0.406,0.55,13.77,28640,7.1,8.14,9.26,12.42,15.19,19.93,16920,19270,25830,31590,41450,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",39-9099,"Personal Care and Service Workers, All Other",detailed,250,48.1,0.075,0.18,10.69,22240,5.2,8.03,8.82,10.19,11.64,14.57,16700,18350,21190,24210,30310,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",41-0000,Sales and Related Occupations,major,370070,1.3,112.046,1.07,21.51,44750,1.6,8.22,9.38,13.96,25.41,43.82,17090,19510,29040,52840,91130,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",41-1011,First-Line Supervisors of Retail Sales Workers,detailed,28960,4.3,8.767,1.01,23.09,48020,3,11.52,15.24,19.2,26.89,36.73,23970,31700,39930,55930,76410,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",41-1012,First-Line Supervisors of Non-Retail Sales Workers,detailed,9310,5.3,2.818,1.57,39.84,82870,2.3,16.7,23.74,34.2,50.59,71.63,34730,49390,71140,105230,149000,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",41-2011,Cashiers,detailed,68500,4.2,20.741,0.82,9.69,20150,1.1,7.77,8.24,9.04,10.75,13.4,16150,17140,18790,22360,27870,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",41-2021,Counter and Rental Clerks,detailed,11730,6.7,3.553,1.1,13.74,28590,3.2,8.11,9.1,11.86,15.63,22.2,16870,18920,24660,32510,46170,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",41-2022,Parts Salespersons,detailed,6110,9.5,1.851,1.07,15.01,31210,4,8.33,9.52,12.48,18.75,25.24,17320,19790,25960,39010,52500,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",41-2031,Retail Salespersons,detailed,110680,2.7,33.512,1,13.6,28300,2.3,7.99,8.78,10.57,14.24,22.19,16620,18250,21990,29610,46160,,
TX,19100,"Dallas-Fort Worth-Arlington, TX",41-3011,Advertising Sales Agents,detailed,2570,9,0.778,0.72,26.39,54880,5,9.23,13.3,20.83,33.74,47.34,19200,27660,43330,70170,98470,,
