PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
WA,42660,"Seattle-Tacoma-Bellevue, WA",41-1012,First-Line Supervisors of Non-Retail Sales Workers,detailed,2880,6.7,1.535,0.85,41.15,85580,3.6,21.1,27.36,36.34,48.26,67.48,43890,56910,75580,100370,140350,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",41-2011,Cashiers,detailed,33060,4.4,17.637,0.7,13.63,28350,1.3,10.16,10.86,12.06,15.23,20.42,21130,22590,25080,31680,42470,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",41-2012,Gaming Change Persons and Booth Cashiers,detailed,**,**,**,**,13.92,28960,3.1,9.93,11.41,13.66,15.94,18.5,20650,23730,28420,33150,38480,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",41-2021,Counter and Rental Clerks,detailed,6720,6.9,3.583,1.12,16.19,33680,2.4,10.65,12.06,15.1,19,24.16,22160,25090,31400,39530,50250,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",41-2022,Parts Salespersons,detailed,2310,9.7,1.235,0.7,17.96,37370,3.6,10.74,12.45,16.03,21.75,28.53,22340,25890,33340,45240,59340,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",41-2031,Retail Salespersons,detailed,58060,5.2,30.976,0.96,15.54,32330,1.8,10.26,11.17,12.96,16.08,23.26,21350,23240,26960,33450,48370,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",41-3011,Advertising Sales Agents,detailed,1690,10.5,0.901,0.9,25.72,53490,3.7,13.52,16.79,20.5,29.84,43.79,28130,34920,42650,62060,91090,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",41-3021,Insurance Sales Agents,detailed,4860,7.7,2.593,0.94,32.23,67040,9.1,13.79,18.52,24.53,31.74,58.55,28670,38520,51020,66020,121790,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",41-3031,"Securities, Commodities, and Financial Services Sales Agents",detailed,4350,8.9,2.318,0.92,45.29,94210,9,16,19.86,29.1,62.1,98.77,33280,41320,60520,129170,205430,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",41-3041,Travel Agents,detailed,1150,20.3,0.612,1.25,22.76,47340,4.3,12.46,19.06,23.12,27.6,30.67,25910,39640,48090,57410,63790,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",41-3099,"Sales Representatives, Services, All Other",detailed,12540,5.2,6.692,0.99,29.55,61470,2.1,14.32,18.31,25.41,35.14,49.27,29790,38090,52860,73100,102490,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",detailed,3820,45.9,2.04,0.87,45.19,93990,5,16.95,25.03,43.76,58.79,76.99,35260,52060,91030,122280,160140,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",detailed,23600,3.2,12.593,1.26,34.2,71140,2.6,14.19,19.12,28.88,43.37,60.74,29510,39770,60070,90220,126350,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",41-9011,Demonstrators and Product Promoters,detailed,1200,24.1,0.642,1.04,13.79,28690,2.9,10.67,11.93,13.44,14.95,17.48,22200,24820,27950,31100,36360,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",41-9021,Real Estate Brokers,detailed,330,28.9,0.175,0.6,51.85,107850,16.7,18.94,25.58,32.13,64.31,#,39400,53210,66830,133760,#,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",41-9022,Real Estate Sales Agents,detailed,5080,7.2,2.71,2.51,28.85,60010,6.1,13.85,16.92,23.42,32.42,49.29,28810,35200,48710,67430,102530,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",41-9031,Sales Engineers,detailed,1150,19.1,0.615,1.16,60.28,125380,3.7,34.72,48.14,60.39,72.35,82.86,72230,100140,125620,150490,172350,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",41-9041,Telemarketers,detailed,1840,37.1,0.979,0.64,15.03,31260,4.6,10.5,11.77,14.35,17.48,19.75,21830,24470,29840,36360,41090,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",41-9099,"Sales and Related Workers, All Other",detailed,**,**,**,**,25.36,52760,3.2,13.61,19.16,23.31,30.15,40.08,28310,39860,48480,62710,83370,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",43-0000,Office and Administrative Support Occupations,major,262120,4,139.853,0.89,20.37,42360,0.9,12.18,15.09,19.14,24.23,29.89,25330,31390,39810,50400,62160,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",43-1011,First-Line Supervisors of Office and Administrative Support Workers,detailed,16760,4,8.94,0.87,30.26,62940,1.4,18.53,22.76,28.47,36.24,45.3,38550,47350,59210,75380,94220,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",43-2011,"Switchboard Operators, Including Answering Service",detailed,1120,20.9,0.596,0.92,17.46,36320,4.1,12.71,14.41,16.82,18.94,24.27,26430,29960,34990,39400,50480,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",43-3011,Bill and Account Collectors,detailed,2750,12.8,1.469,0.69,18.8,39100,2.2,12.66,15.27,17.92,21.97,26.71,26330,31760,37270,45700,55550,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",43-3021,Billing and Posting Clerks,detailed,7300,14.2,3.895,1.13,19.9,41390,3.1,12.82,16.19,19.18,23.46,28.28,26660,33670,39880,48800,58820,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",43-3031,"Bookkeeping, Accounting, and Auditing Clerks",detailed,20310,4,10.839,0.97,21.62,44980,1.3,13.94,17.1,20.94,24.79,30.12,28990,35560,43550,51560,62650,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",43-3041,Gaming Cage Workers,detailed,130,26.9,0.07,0.52,14.2,29530,7.9,9.96,11.07,14.79,17.22,18.53,20720,23030,30750,35830,38540,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",43-3051,Payroll and Timekeeping Clerks,detailed,1830,4.3,0.974,0.86,24.04,50000,1,17.19,20.56,23.72,27.97,31.03,35750,42760,49350,58180,64530,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",43-3061,Procurement Clerks,detailed,520,5.9,0.277,0.54,22.34,46460,1.5,16.61,18.6,21.95,25.38,29.02,34560,38690,45660,52790,60360,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",43-3071,Tellers,detailed,4860,5.6,2.592,0.73,14.99,31170,1.6,11.84,12.97,14.46,16.88,19.09,24640,26980,30070,35110,39700,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",43-3099,"Financial Clerks, All Other",detailed,300,17.4,0.162,0.66,21.77,45280,3.1,15.47,17.61,21.17,24.46,29.3,32180,36630,44040,50880,60940,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",43-4011,Brokerage Clerks,detailed,580,20.6,0.308,0.72,26.61,55340,2.4,17.31,22.54,26.95,30.13,35.05,36010,46880,56060,62680,72910,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",43-4021,Correspondence Clerks,detailed,40,15.1,0.023,0.48,15.12,31460,13.2,10.04,10.88,14.73,18.82,20.48,20880,22630,30630,39150,42600,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",43-4031,"Court, Municipal, and License Clerks",detailed,1370,5.7,0.733,0.8,25.35,52730,2.3,17.19,20.94,25.66,29.24,32.87,35760,43560,53380,60830,68380,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",43-4041,"Credit Authorizers, Checkers, and Clerks",detailed,260,19.9,0.139,0.52,*,*,*,*,*,*,*,*,*,*,*,*,*,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",43-4051,Customer Service Representatives,detailed,37640,9.1,20.083,1.04,19.07,39670,1.7,12.22,14.64,18.19,22.57,27.38,25410,30440,37840,46950,56940,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",43-4061,"Eligibility Interviewers, Government Programs",detailed,1930,5,1.032,1.07,22.85,47530,1.9,16.61,18.52,23.73,25.83,28.11,34560,38520,49350,53720,58470,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",43-4071,File Clerks,detailed,1010,11.8,0.539,0.58,18.08,37600,3.7,10.97,12.69,16.36,22.61,28.22,22810,26390,34030,47030,58690,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",43-4081,"Hotel, Motel, and Resort Desk Clerks",detailed,2530,8.6,1.352,0.76,12.75,26520,1.9,10.12,11,12.38,14.18,15.94,21060,22890,25760,29500,33150,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",43-4111,"Interviewers, Except Eligibility and Loan",detailed,2600,12.4,1.389,1.05,17.74,36890,3.6,11.13,14.33,17.92,21.46,23.89,23150,29800,37270,44640,49680,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",43-4121,"Library Assistants, Clerical",detailed,1150,3.2,0.612,0.87,14.66,30500,3.3,11.28,12.69,14.09,16.11,19.29,23460,26400,29300,33500,40120,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",43-4131,Loan Interviewers and Clerks,detailed,2120,10.8,1.129,0.71,18.58,38650,2.6,10.14,13.95,17.86,23.09,28.12,21090,29020,37150,48030,58500,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",43-4141,New Accounts Clerks,detailed,340,26.2,0.182,0.61,22.44,46670,14,15.5,17,19.41,23.33,33.41,32240,35360,40380,48540,69480,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",43-4151,Order Clerks,detailed,2820,11.5,1.505,1.2,18.15,37760,2.9,11.71,14.14,17.78,21.92,25.47,24350,29400,36990,45590,52970,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",detailed,1500,4.5,0.799,0.82,21.39,44480,0.8,16,18.48,21.41,23.94,27.8,33280,38430,44530,49790,57820,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",43-4171,Receptionists and Information Clerks,detailed,12740,5.4,6.796,0.96,16.09,33460,1.5,11.01,12.95,15.7,18.64,22.41,22910,26940,32670,38770,46610,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",43-4181,Reservation and Transportation Ticket Agents and Travel Clerks,detailed,2340,9.4,1.246,1.2,18.21,37880,2.3,11.12,13.12,17.8,23.22,26.35,23120,27290,37020,48290,54800,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",43-4199,"Information and Record Clerks, All Other",detailed,2420,9.7,1.294,1.09,20.07,41750,2.1,14.43,16.94,20.17,23.03,25.95,30020,35240,41950,47900,53980,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",43-5011,Cargo and Freight Agents,detailed,1530,12.4,0.815,1.29,23.7,49290,2.6,15.76,18.87,23.12,27.73,31.01,32770,39260,48080,57680,64500,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",43-5021,Couriers and Messengers,detailed,650,21,0.346,0.66,15.93,33140,2,12.66,13.73,15.47,18.08,20.27,26330,28570,32180,37600,42170,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",43-5031,"Police, Fire, and Ambulance Dispatchers",detailed,690,10.3,0.369,0.54,28.57,59420,2.7,19.79,23.74,28.73,34.31,37.93,41150,49380,59750,71360,78890,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",43-5032,"Dispatchers, Except Police, Fire, and Ambulance",detailed,2760,7,1.471,1.04,25.08,52170,2.8,14.1,17.51,23.82,30.84,38.39,29330,36410,49550,64140,79850,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",43-5041,"Meter Readers, Utilities",detailed,200,11.3,0.106,0.44,25.99,54060,3.4,20.41,22.08,24.79,29.34,34.23,42450,45920,51560,61020,71190,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",43-5051,Postal Service Clerks,detailed,740,0,0.395,0.68,23.81,49520,2.7,15.64,18.39,27.3,27.31,27.88,32520,38250,56790,56800,57980,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",43-5052,Postal Service Mail Carriers,detailed,3640,0,1.94,0.83,24.74,51450,2.4,16.07,17.7,28.75,28.78,29.37,33420,36810,59800,59860,61090,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",43-5053,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",detailed,1690,0,0.902,1.14,24.7,51380,3.6,15.64,25.64,27.3,27.31,27.55,32520,53330,56790,56800,57300,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",43-5061,"Production, Planning, and Expediting Clerks",detailed,7730,4.9,4.123,1.8,24.78,51550,2.2,15.66,18.93,23.2,31.6,37.22,32580,39370,48250,65740,77420,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",43-5071,"Shipping, Receiving, and Traffic Clerks",detailed,10020,15.8,5.348,1.11,18.21,37880,1.2,12.38,14.33,17.58,21.61,24.58,25760,29810,36580,44940,51130,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",43-5081,Stock Clerks and Order Fillers,detailed,22530,12.9,12.022,0.84,16.29,33890,2,10.54,11.72,14.76,20.46,23.91,21920,24380,30700,42560,49720,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",43-5111,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",detailed,680,23.9,0.362,0.68,16.79,34920,6.1,10.68,12.02,16.3,20.45,24.26,22220,25010,33910,42530,50450,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",43-6011,Executive Secretaries and Executive Administrative Assistants,detailed,6660,2.9,3.553,0.79,29.52,61390,1.4,20.46,24.08,28.95,34.69,39.09,42550,50090,60210,72150,81310,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",43-6012,Legal Secretaries,detailed,2310,13.1,1.231,0.9,25.99,54050,4.6,14.68,19.35,25.66,33.16,38,30520,40260,53380,68970,79040,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",43-6013,Medical Secretaries,detailed,5300,8.6,2.826,0.71,21.36,44430,1.4,15.89,17.91,21.21,24.4,28.35,33050,37250,44120,50760,58970,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",detailed,19370,3.2,10.333,0.63,20.59,42830,0.7,13.68,16.64,20.4,24.41,28.64,28460,34610,42440,50780,59580,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",43-9011,Computer Operators,detailed,480,17.5,0.257,0.77,23.02,47890,3.7,14.4,18.8,23.06,27.87,31.26,29950,39110,47960,57970,65030,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",43-9021,Data Entry Keyers,detailed,1720,12.4,0.918,0.66,19.06,39640,1.9,13.06,15.07,18.54,22.42,25.93,27170,31350,38550,46630,53940,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",43-9022,Word Processors and Typists,detailed,350,33.8,0.186,0.39,26.86,55870,2.8,15.86,20.49,24.57,33.6,41.44,33000,42620,51100,69880,86190,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",43-9031,Desktop Publishers,detailed,190,45,0.102,1.09,28.2,58660,7.3,14.2,21.89,30.57,35.76,38.53,29530,45530,63590,74390,80150,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",43-9041,Insurance Claims and Policy Processing Clerks,detailed,2800,11,1.494,0.76,21.11,43910,1.2,15.31,17.19,20.09,23.96,28.91,31850,35760,41780,49830,60130,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",43-9051,"Mail Clerks and Mail Machine Operators, Except Postal Service",detailed,610,13.4,0.327,0.5,17.83,37090,1.9,11.8,14.4,17.75,21.36,24.05,24550,29960,36910,44440,50010,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",43-9061,"Office Clerks, General",detailed,35220,3.1,18.789,0.89,18.25,37950,0.9,11.94,14.16,17.49,21.75,25.96,24830,29460,36380,45240,54000,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",43-9071,"Office Machine Operators, Except Computer",detailed,670,20.3,0.358,0.86,17.94,37310,2.6,11.65,15.71,18.06,21.15,23.71,24230,32680,37570,43980,49310,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",43-9081,Proofreaders and Copy Markers,detailed,320,20.5,0.169,2.08,20.9,43480,4.9,14.15,16.27,18.59,24.62,29.92,29420,33840,38660,51210,62220,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",43-9111,Statistical Assistants,detailed,380,29.3,0.203,2.61,27.26,56700,4.2,17.89,22.15,27.82,32.08,37.41,37200,46080,57860,66730,77810,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",43-9199,"Office and Administrative Support Workers, All Other",detailed,3610,4.2,1.925,1.25,18.64,38760,2.2,12.83,14.47,18.11,21.86,24.18,26700,30090,37660,45470,50290,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",45-0000,"Farming, Fishing, and Forestry Occupations",major,2900,17.2,1.549,0.47,16.36,34030,3.6,10.44,11.66,14.65,19.12,25.31,21720,24250,30480,39760,52640,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",45-1011,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",detailed,150,24.1,0.08,0.57,22.8,47420,6.9,10.42,11.66,24.78,29.79,36.97,21670,24260,51540,61970,76900,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",45-2011,Agricultural Inspectors,detailed,70,34.3,0.04,0.38,27.76,57740,2,22.42,25.19,27.37,29.76,33.22,46620,52400,56930,61910,69090,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",45-2041,"Graders and Sorters, Agricultural Products",detailed,**,**,**,**,14.78,30750,6.2,10.25,11.11,15.09,17.93,20.68,21310,23110,31390,37300,43020,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",45-2092,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",detailed,1180,20.8,0.629,0.32,13.29,27630,3.3,10.18,10.99,12.29,14.55,17.72,21170,22860,25570,30260,36850,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",45-2093,"Farmworkers, Farm, Ranch, and Aquacultural Animals",detailed,410,32.5,0.221,0.87,15.67,32590,4,11.35,13.06,15.1,18.28,21.35,23610,27170,31400,38030,44400,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",45-2099,"Agricultural Workers, All Other",detailed,**,**,**,**,19.56,40690,9.3,13.33,15.68,17.78,21.44,31.09,27730,32610,36990,44600,64660,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",45-4011,Forest and Conservation Workers,detailed,80,14.5,0.043,0.83,16.02,33330,8.5,10.1,10.97,13.43,18.01,28.36,21010,22810,27930,37470,58990,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",45-4021,Fallers,detailed,**,**,**,**,22.03,45820,5.8,13.51,15.28,21.05,24.5,36.57,28090,31780,43790,50960,76060,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",45-4022,Logging Equipment Operators,detailed,180,16.1,0.098,0.51,23.52,48920,4.3,16.54,18.38,23.74,27.96,30.36,34410,38230,49380,58170,63150,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",45-4023,Log Graders and Scalers,detailed,40,24.6,0.024,1.1,20.42,42460,2.9,15.87,17.59,20.6,23.21,25,33010,36590,42850,48280,51990,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",45-4029,"Logging Workers, All Other",detailed,80,41.1,0.04,1.88,21.93,45620,2.8,19.04,20.38,22.08,23.77,24.99,39590,42400,45920,49440,51980,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",47-0000,Construction and Extraction Occupations,major,82000,2.1,43.75,1.1,28.82,59940,1.2,15.45,19.73,27.21,36.91,46.05,32130,41040,56590,76770,95780,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",47-1011,First-Line Supervisors of Construction Trades and Extraction Workers,detailed,6680,4.8,3.563,0.93,38.03,79110,1.3,25.06,28.99,37.05,46.42,54.73,52120,60290,77070,96550,113840,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",47-2011,Boilermakers,detailed,**,**,**,**,27.47,57130,3.8,24.86,26.23,28.02,29.66,30.74,51710,54550,58290,61690,63940,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",47-2021,Brickmasons and Blockmasons,detailed,610,21.9,0.327,0.71,*,*,*,*,*,*,*,*,*,*,*,*,*,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",47-2022,Stonemasons,detailed,260,37.5,0.14,1.49,22.1,45970,12,12.62,17.05,23.09,27.87,30.17,26240,35470,48030,57970,62760,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",47-2031,Carpenters,detailed,15120,6.9,8.065,1.67,28.27,58800,2.3,16.1,20.49,26.67,36.19,44.64,33500,42610,55470,75280,92840,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",47-2041,Carpet Installers,detailed,440,25.1,0.236,1.29,20.89,43450,6.9,12.36,16.63,21.48,24.65,28.74,25700,34600,44670,51270,59790,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",47-2042,"Floor Layers, Except Carpet, Wood, and Hard Tiles",detailed,**,**,**,**,18.23,37920,13.7,10.73,13.66,19.79,22.06,23.41,22320,28410,41170,45880,48700,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",47-2043,Floor Sanders and Finishers,detailed,100,43.7,0.054,1.64,22.82,47470,10.3,16.37,18.2,21.86,26.89,31.26,34050,37860,45460,55940,65030,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",47-2044,Tile and Marble Setters,detailed,790,22.2,0.423,1.61,26.11,54310,4.9,18.77,21.7,25.16,29.56,34.86,39030,45130,52340,61490,72510,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",47-2051,Cement Masons and Concrete Finishers,detailed,1710,15.8,0.912,0.74,26.34,54780,4.9,15.65,17.78,23.11,34.9,42.65,32560,36990,48070,72590,88710,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",47-2053,Terrazzo Workers and Finishers,detailed,**,**,**,**,17.28,35940,8.2,11.19,13.3,15.23,22.2,23.96,23270,27670,31690,46180,49850,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",47-2061,Construction Laborers,detailed,12130,6.1,6.47,1,23.83,49560,2.1,13.85,16.66,21.66,31.65,37.37,28800,34650,45050,65830,77740,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",47-2071,"Paving, Surfacing, and Tamping Equipment Operators",detailed,**,**,**,**,30.61,63670,7.5,17.73,22.9,32.38,37.99,43.88,36870,47630,67350,79020,91270,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",47-2072,Pile-Driver Operators,detailed,100,21.5,0.052,2.06,42.48,88360,4.1,36.68,40.34,43.44,46.54,48.4,76300,83900,90350,96800,100670,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",47-2073,Operating Engineers and Other Construction Equipment Operators,detailed,3500,8.2,1.867,0.73,31.49,65490,2.3,20.12,26.44,32.35,36.95,40.49,41850,54990,67290,76860,84230,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",47-2081,Drywall and Ceiling Tile Installers,detailed,2880,11.7,1.538,2.32,29.14,60600,4.3,19.49,23,27.91,35.94,42.41,40540,47840,58040,74760,88210,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",47-2082,Tapers,detailed,1400,10,0.749,5.69,28.59,59470,7.1,17.21,20.95,25.02,37.51,45.31,35790,43570,52050,78020,94250,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",47-2111,Electricians,detailed,8840,8.9,4.717,1.09,32.71,68040,3,16.65,22.97,32.68,43.1,48.42,34620,47780,67970,89650,100720,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",47-2121,Glaziers,detailed,1480,23,0.789,2.35,28.8,59890,6.4,18.43,21,25.66,36.27,46.4,38330,43680,53370,75450,96520,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",47-2131,"Insulation Workers, Floor, Ceiling, and Wall",detailed,570,36.2,0.304,1.45,28.37,59010,10.7,14.37,18.79,24.92,40.03,46.33,29890,39080,51840,83270,96370,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",47-2132,"Insulation Workers, Mechanical",detailed,290,38.9,0.155,0.8,30.04,62480,12.8,15.6,19.17,26.94,40.5,48.04,32450,39880,56030,84240,99930,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",47-2141,"Painters, Construction and Maintenance",detailed,5990,8.5,3.197,2.07,20.97,43620,4.1,13.5,15.84,19.16,25.51,31.09,28070,32950,39850,53060,64670,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",47-2151,Pipelayers,detailed,620,14.8,0.33,1.17,30.25,62930,3.2,20.7,25.38,31.74,36.1,38.7,43050,52790,66020,75090,80490,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",47-2152,"Plumbers, Pipefitters, and Steamfitters",detailed,6060,8.6,3.236,1.1,33.15,68950,5.4,14.98,21.19,29.82,45.46,57.74,31160,44080,62020,94560,120090,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",47-2161,Plasterers and Stucco Masons,detailed,**,**,**,**,32.95,68540,9.5,24.37,31.87,34.81,37.64,39.36,50680,66290,72400,78290,81870,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",47-2171,Reinforcing Iron and Rebar Workers,detailed,440,36.1,0.235,1.65,30.18,62760,9.7,14.4,18.9,29.3,41.84,47.1,29940,39320,60940,87020,97980,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",47-2181,Roofers,detailed,2190,8.7,1.166,1.41,24.11,50140,3.4,16,18.52,24.73,28.85,32.9,33270,38510,51430,60020,68430,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",47-2211,Sheet Metal Workers,detailed,2220,26.3,1.184,1.24,30.13,62660,7.8,14.69,20.05,26.44,41.87,50.96,30550,41700,54990,87090,105990,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",47-2221,Structural Iron and Steel Workers,detailed,710,26.9,0.38,0.77,39.12,81370,4.6,22.46,33.86,42.92,46.95,49.37,46710,70430,89270,97650,102690,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",47-3011,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",detailed,150,37.7,0.08,0.47,24.22,50380,6.1,15.59,18.31,22.13,32.6,36.99,32430,38080,46040,67800,76950,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",47-3012,Helpers--Carpenters,detailed,540,28,0.288,1.13,15.2,31610,6.3,9.78,10.74,14.36,17.57,24.48,20350,22330,29870,36540,50920,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",47-3013,Helpers--Electricians,detailed,330,33.1,0.177,0.34,24.42,50790,9.9,15.82,19.49,23.74,29.17,35.02,32900,40530,49370,60670,72830,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",47-3014,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",detailed,**,**,**,**,15.86,33000,8.7,12.95,14.12,16.12,17.85,18.91,26940,29380,33530,37130,39330,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",47-3015,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",detailed,260,33.2,0.141,0.37,20.05,41710,7.1,13.16,15.06,18.78,23.67,30.08,27380,31320,39060,49240,62570,,
WA,42660,"Seattle-Tacoma-Bellevue, WA",47-3019,"Helpers, Construction Trades, All Other",detailed,**,**,**,**,23.7,49290,16.4,13.24,17.87,26.38,28.57,29.94,27530,37160,54870,59420,62270,,
